2(3).Resampled(3).Label-Analysis(3),,,,,,,,,,,,
Volume3d (?m^3) ,Area3d (?m^2) ,EqDiameter (?m) ,BaryCenterX (?m) ,BaryCenterY (?m) ,BaryCenterZ (?m) ,index,Materials,,,,,
1984,738.395,15.5901,2404.12,2204.14,4786.16,17692,,,,,,15.5901
11072,2381.31,27.653,3280.71,2342.32,4793.13,17693,,,,,,27.653
39296,5817.97,42.181,2644.97,2412.73,4802.18,17694,,,,,,42.181
2944,970.012,17.782,2725.13,2621.97,4786.06,17695,,,,,,17.782
3392,1061.59,18.6417,2348.47,3150.05,4787.08,17696,,,,,,18.6417
1472,599.061,14.1136,2603.3,3459.28,4785.37,17697,,,,,,14.1136
2816,933.685,17.5204,3357.14,3757.19,4786.39,17698,,,,,,17.5204
2176,795.194,16.0776,3494.72,3962.75,4786.58,17699,,,,,,16.0776
1664,649.192,14.7023,3078.34,3980.18,4785.39,17700,,,,,,14.7023
2432,840.688,16.6848,2809.06,4005.73,4785.14,17701,,,,,,16.6848
2176,831.47,16.0776,2298.37,4245.1,4784.11,17702,,,,,,16.0776
3392,1071.45,18.6417,3112.62,4280.23,4786.86,17703,,,,,,18.6417
3456,1079.18,18.7582,2605.62,4346.14,4786.64,17704,,,,,,18.7582
171712,17494.3,68.9606,2400.13,1523.33,4825.28,17705,,,,,,68.9606
20736,4922.43,34.086,3141.73,1636.99,4800.97,17706,,,,,,34.086
118592,14764.4,60.9564,3631.24,1723.34,4823.87,17707,,,,,,60.9564
1536,610.957,14.3152,2535.12,1743.44,4789.43,17708,,,,,,14.3152
1472,601.61,14.1136,3015.48,1784.15,4788.84,17709,,,,,,14.1136
1728,679.206,14.8884,3100.44,1825.33,4788.86,17710,,,,,,14.8884
5120,1428.6,21.3841,2252.51,1929.9,4792.18,17711,,,,,,21.3841
2496,879.538,16.8299,3454.96,2044.13,4789.5,17712,,,,,,16.8299
6912,1697.53,23.6339,2763.4,2063.18,4793.08,17713,,,,,,23.6339
35840,5274.07,40.9063,3088.73,2067.91,4803.32,17714,,,,,,40.9063
2496,1066.04,16.8299,2458.96,2419.21,4794.01,17715,,,,,,16.8299
5760,1544.72,22.2403,3648.16,3257.41,4794.18,17716,,,,,,22.2403
1856,757.629,15.2473,2392.06,3405.59,4794.79,17717,,,,,,15.2473
1856,708.789,15.2473,3121.71,3568.62,4788.45,17718,,,,,,15.2473
1856,703.102,15.2473,4058.54,3771.52,4787.76,17719,,,,,,15.2473
10752,2648.35,27.384,2672.88,3805.34,4796.67,17720,,,,,,27.384
1536,630.313,14.3152,2534.79,3862.6,4789.1,17721,,,,,,14.3152
1344,553.518,13.692,3886.19,3995.1,4786.74,17722,,,,,,13.692
87296,11457.2,55.0383,4011.6,4051.08,4813.99,17723,,,,,,55.0383
4160,1429.81,19.9541,3870.77,4118.36,4799.12,17724,,,,,,19.9541
1792,684.434,15.07,3881.96,4162.67,4789.65,17725,,,,,,15.07
1536,604.158,14.3152,2995.96,4171.1,4786.93,17726,,,,,,14.3152
2560,999.569,16.9726,3082.06,4312.8,4792.93,17727,,,,,,16.9726
1344,571.386,13.692,3267.91,4345.39,4789.03,17728,,,,,,13.692
3264,1043.7,18.4042,3320.68,1545.06,4793.99,17729,,,,,,18.4042
3584,1119.34,18.987,2815.31,1656.6,4797.79,17730,,,,,,18.987
12032,2911.42,28.4302,2469.49,1753.32,4802.25,17731,,,,,,28.4302
8832,2045.92,25.646,3090.03,1801.74,4796.47,17732,,,,,,25.646
1344,568.655,13.692,2955.72,2420.25,4791.5,17733,,,,,,13.692
6464,1679.5,23.1118,3420.74,2589.48,4798.3,17734,,,,,,23.1118
1856,703.024,15.2473,3289.44,2726.28,4793.28,17735,,,,,,15.2473
24640,4221.77,36.1033,3725.02,3492.36,4808.1,17736,,,,,,36.1033
224512,19767.9,75.4074,2611.37,3791.06,4818.8,17737,,,,,,75.4074
9536,2511.95,26.3101,3025.37,4171.75,4807.09,17738,,,,,,26.3101
2944,970.581,17.782,3012.87,4202.93,4795.89,17739,,,,,,17.782
3584,1101.91,18.987,2454.88,4272.67,4793.86,17740,,,,,,18.987
2368,843.366,16.5372,2621.66,4290.24,4792.01,17741,,,,,,16.5372
6464,1679.96,23.1118,3126.01,4307.3,4797.43,17742,,,,,,23.1118
3712,1272.19,19.2104,2540.2,1453.59,4800.52,17743,,,,,,19.2104
4096,1222.22,19.8512,3130.27,1529.04,4797.81,17744,,,,,,19.8512
13952,2941.13,29.8685,3780.97,1628.9,4805.19,17745,,,,,,29.8685
5376,1464.52,21.7347,2819.48,1766.96,4800.6,17746,,,,,,21.7347
3584,1120.16,18.987,3179.24,1844.17,4800.72,17747,,,,,,18.987
1856,708.329,15.2473,3855.09,1871.79,4799.62,17748,,,,,,15.2473
1472,606.706,14.1136,2427.3,1926.06,4796.84,17749,,,,,,14.1136
44672,6190.38,44.0229,3215.09,2119.02,4814.81,17750,,,,,,44.0229
69440,8224.48,50.9961,2616.06,2230.27,4817.92,17751,,,,,,50.9961
2624,900.676,17.1128,3009.3,2248.57,4798.93,17752,,,,,,17.1128
1984,738.684,15.5901,3040.5,2487.49,4798.29,17753,,,,,,15.5901
3648,1130.72,19.0994,3251.45,2718.47,4797.95,17754,,,,,,19.0994
1856,705.702,15.2473,3294.96,3407.1,4797,17755,,,,,,15.2473
2048,747.9,15.7559,2526.58,3581.6,4796.18,17756,,,,,,15.7559
2944,965.867,17.782,3421.57,3709.54,4799.45,17757,,,,,,17.782
1472,595.635,14.1136,2659.3,3770.75,4796.32,17758,,,,,,14.1136
2432,855.931,16.6848,3450.85,4062.26,4797.04,17759,,,,,,16.6848
1344,556.76,13.692,3457.81,4098.53,4794.55,17760,,,,,,13.692
2304,828.071,16.3868,4040.62,4159.21,4799.26,17761,,,,,,16.3868
16896,3367.81,31.8367,2748.21,1811.66,4809.7,17762,,,,,,31.8367
2624,882.138,17.1128,2328.91,1816.47,4803.71,17763,,,,,,17.1128
1344,573.594,13.692,2381.05,1977.96,4799.69,17764,,,,,,13.692
3520,1081.93,18.8733,2836.85,3557.58,4802.06,17765,,,,,,18.8733
1536,607.611,14.3152,2981.96,3871.44,4799.1,17766,,,,,,14.3152
1792,691.155,15.07,3509.24,3992.96,4797.93,17767,,,,,,15.07
2304,819.575,16.3868,2536.4,4144.1,4801.38,17768,,,,,,16.3868
1984,792.463,15.5901,2312.76,4205.04,4798.03,17769,,,,,,15.5901
1408,580.551,13.906,2551.87,1414.38,4803.3,17770,,,,,,13.906
1920,801.862,15.4206,3188.82,1446.7,4810.13,17771,,,,,,15.4206
103232,11445.3,58.2021,2964.11,1492.76,4830.16,17772,,,,,,58.2021
1984,739.274,15.5901,3128.25,1605.43,4805,17773,,,,,,15.5901
4416,1520.13,20.3553,2329.45,1711.68,4813.08,17774,,,,,,20.3553
3072,1181.49,18.036,3256.46,1761.69,4810.6,17775,,,,,,18.036
3200,1215.52,18.2831,3513.44,1902.46,4809.81,17776,,,,,,18.2831
1344,553.518,13.692,2874.58,2035.86,4803.12,17777,,,,,,13.692
1472,619.295,14.1136,2477.39,2105.02,4803.11,17778,,,,,,14.1136
2240,987.725,16.2337,2740.33,3564.02,4813.56,17779,,,,,,16.2337
63616,11870,49.5286,3862.42,3670.54,4829.95,17780,,,,,,49.5286
1536,625.216,14.3152,2607.29,3732.27,4802.93,17781,,,,,,14.3152
3200,1023.18,18.2831,3014.64,3845.18,4807.89,17782,,,,,,18.2831
264000,23414.5,79.5918,3194.9,3864.37,4853.85,17783,,,,,,79.5918
2048,759.613,15.7559,2675.83,3851.23,4806.06,17784,,,,,,15.7559
1664,661.546,14.7023,2679.26,4060.03,4804.93,17785,,,,,,14.7023
22336,4079.69,34.941,2978.31,4214.55,4814.56,17786,,,,,,34.941
1920,724.109,15.4206,2531.62,4376.44,4805.06,17787,,,,,,15.4206
2048,774.372,15.7559,3618.46,1407.85,4810.06,17788,,,,,,15.7559
2752,921.868,17.3867,3705.47,1425.8,4810,17789,,,,,,17.3867
1344,556.759,13.692,4002.96,1426.72,4808.26,17790,,,,,,13.692
6272,1865.61,22.8807,2666.67,1711.72,4815.38,17791,,,,,,22.8807
1536,622.619,14.3152,3513.29,1719.44,4810.26,17792,,,,,,14.3152
4352,1266.89,20.2565,3075.07,1829.16,4811.58,17793,,,,,,20.2565
54464,7101.25,47.0295,3594.05,2338.42,4828.21,17794,,,,,,47.0295
4416,1276.39,20.3553,3227.65,3469.36,4809.95,17795,,,,,,20.3553
1856,706.241,15.2473,2588.75,3541.45,4808.03,17796,,,,,,15.2473
3712,1280.3,19.2104,2769.51,3859.86,4811,17797,,,,,,19.2104
1984,733.509,15.5901,3720.12,3943.23,4808.74,17798,,,,,,15.5901
1408,595.585,13.906,2880.96,3943.83,4808.57,17799,,,,,,13.906
10496,2323.1,27.1649,3372.96,3973.59,4816.88,17800,,,,,,27.1649
4480,1294.59,20.4531,2995.47,3979.45,4811.05,17801,,,,,,20.4531
1472,591.542,14.1136,3715.48,4219.28,4810.41,17802,,,,,,14.1136
227072,22475.1,75.6929,2625.47,4237.56,4843.61,17803,,,,,,75.6929
2304,823.802,16.3868,3615.51,4269.21,4808.93,17804,,,,,,16.3868
1408,580.393,13.906,3580.41,4386.74,4808.93,17805,,,,,,13.906
1792,691.207,15.07,2974.1,1427.53,4813.5,17806,,,,,,15.07
1408,608.095,13.906,2596.77,1537.1,4813.3,17807,,,,,,13.906
1536,616.749,14.3152,3081.12,1562.94,4814.6,17808,,,,,,14.3152
6400,1669.71,23.0353,3540.96,1739.82,4816.97,17809,,,,,,23.0353
2368,833.507,16.5372,2553.33,1835.54,4812.23,17810,,,,,,16.5372
3136,1096.91,18.1604,3202.38,1948.98,4816.4,17811,,,,,,18.1604
3008,1117.61,17.9099,2449.76,2079.95,4815.27,17812,,,,,,17.9099
10624,2356.57,27.2749,3453.05,2881.68,4818.5,17813,,,,,,27.2749
7744,1889.51,24.5465,3402.99,3503.43,4818.04,17814,,,,,,24.5465
2048,753.926,15.7559,2327.58,3607.35,4811.68,17815,,,,,,15.7559
1344,559.361,13.692,3048.29,3730.53,4812.07,17816,,,,,,13.692
1728,660.983,14.8884,2475.1,3755.1,4811.82,17817,,,,,,14.8884
1792,696.917,15.07,3225.67,3777.96,4811.22,17818,,,,,,15.07
3904,1258.39,19.5361,4033.84,3909.46,4818.87,17819,,,,,,19.5361
1920,717.52,15.4206,3158.29,4007.5,4813.33,17820,,,,,,15.4206
6080,1616.89,22.6448,3071.84,4013.88,4817.63,17821,,,,,,22.6448
6464,1931.86,23.1118,3094.52,4116.88,4822.46,17822,,,,,,23.1118
2560,894.911,16.9726,3990.06,4197.6,4814.13,17823,,,,,,16.9726
3456,1075.98,18.7582,3045.7,4332.51,4815.15,17824,,,,,,18.7582
2176,807.68,16.0776,2586.72,1477.81,4817.75,17825,,,,,,16.0776
1536,627.845,14.3152,3723.12,1514.77,4818.43,17826,,,,,,14.3152
1984,752.997,15.5901,3356.38,1584.26,4815.45,17827,,,,,,15.5901
17152,3920.06,31.9967,3111.39,1725.28,4826.1,17828,,,,,,31.9967
1472,591.516,14.1136,3179.48,1746.93,4814.76,17829,,,,,,14.1136
13312,3491.84,29.4046,3046.3,1798.74,4831.05,17830,,,,,,29.4046
2432,977.657,16.6848,2598.01,1945.21,4815.04,17831,,,,,,16.6848
2304,819.785,16.3868,3034.96,3217.88,4817.71,17832,,,,,,16.3868
1472,601.506,14.1136,3932.52,3318.58,4815.8,17833,,,,,,14.1136
3584,1092.54,18.987,3043.53,3641.32,4818.57,17834,,,,,,18.987
3392,1065.07,18.6417,3404.77,3971.48,4816.82,17835,,,,,,18.6417
2432,849.209,16.6848,3380.85,4113,4815.67,17836,,,,,,16.6848
1472,592.446,14.1136,3295.65,4134.23,4815.28,17837,,,,,,14.1136
1408,594.993,13.906,2601.32,4173.28,4817.3,17838,,,,,,13.906
4544,1299.87,20.5501,2967.41,4248.91,4822.26,17839,,,,,,20.5501
22656,3898.66,35.1071,3135.07,4272.12,4830.08,17840,,,,,,35.1071
2944,969.265,17.782,3313.39,1383.97,4824.15,17841,,,,,,17.782
7360,2368.85,24.1338,3022.47,1387.07,4835.7,17842,,,,,,24.1338
2368,813.706,16.5372,2493.66,1413.59,4821.42,17843,,,,,,16.5372
1792,723.205,15.07,3892.67,1512.1,4823.65,17844,,,,,,15.07
2496,876.138,16.8299,3063.88,1657.46,4823.24,17845,,,,,,16.8299
3904,1178.04,19.5361,3295.74,1692.61,4823.32,17846,,,,,,19.5361
1408,595.688,13.906,2350.96,1831.47,4819.66,17847,,,,,,13.906
2240,867.772,16.2337,3186.16,1855.45,4822.13,17848,,,,,,16.2337
6592,1675.94,23.2634,2644.9,1934.68,4823.94,17849,,,,,,23.2634
2944,1029.04,17.782,3181.83,2448.32,4823.02,17850,,,,,,17.782
2048,750.606,15.7559,2582.33,3119.1,4821.06,17851,,,,,,15.7559
16256,3092.24,31.4296,3429.9,3263.54,4828.92,17852,,,,,,31.4296
2560,866.895,16.9726,2744.26,3496.9,4823.83,17853,,,,,,16.9726
1856,711.389,15.2473,3329.03,3672.07,4820.31,17854,,,,,,15.2473
8192,2635.94,25.011,2438.27,3875.79,4824.62,17855,,,,,,25.011
6016,1595.95,22.5651,3684.4,3967.23,4826.97,17856,,,,,,22.5651
1664,660.799,14.7023,2871.42,3998.18,4820.78,17857,,,,,,14.7023
13696,3007.84,29.6846,2950.83,4169.64,4826.93,17858,,,,,,29.6846
1728,673.469,14.8884,3142.36,4204.14,4821.89,17859,,,,,,14.8884
1408,571.439,13.906,3727.32,4266.19,4819.3,17860,,,,,,13.906
1664,667.626,14.7023,3603.42,4280.64,4820.78,17861,,,,,,14.7023
3584,1118.88,18.987,3055.67,4384.75,4825.07,17862,,,,,,18.987
4608,1325.56,20.6461,2432.35,1690.05,4826.6,17863,,,,,,20.6461
1984,738.422,15.5901,3805.15,1714.2,4825.38,17864,,,,,,15.5901
10944,2376.98,27.546,3009.23,1749.96,4830.95,17865,,,,,,27.546
4992,1470.88,21.2044,3885.06,1769.31,4826.11,17866,,,,,,21.2044
176512,15408.7,69.5972,2591.12,1871.84,4851.78,17867,,,,,,69.5972
5184,1416.69,21.4728,2508.09,2148.39,4826.73,17868,,,,,,21.4728
11328,2429.02,27.8645,3519.07,2468.64,4832.69,17869,,,,,,27.8645
1984,736.005,15.5901,3468.76,2922.59,4825.64,17870,,,,,,15.5901
3840,1163.06,19.4287,2671.36,3317.44,4824.93,17871,,,,,,19.4287
1600,624.602,14.5113,3127.44,3399.26,4822.45,17872,,,,,,14.5113
3840,1142.56,19.4287,3979.22,3608.9,4826.8,17873,,,,,,19.4287
5120,1472.63,21.3841,3385.66,3715.8,4834.23,17874,,,,,,21.3841
6784,1728.7,23.4871,2813.48,3780.95,4829.35,17875,,,,,,23.4871
51840,6812.32,46.2618,3033.23,3916.06,4840.04,17876,,,,,,46.2618
11904,2480.85,28.329,3943.6,4067.34,4831.45,17877,,,,,,28.329
1792,684.512,15.07,3851.53,4103.39,4824.65,17878,,,,,,15.07
11904,2534.47,28.329,3627.37,4127.81,4831,17879,,,,,,28.329
2304,828.82,16.3868,2448.73,4144.55,4825.49,17880,,,,,,16.3868
1472,618.812,14.1136,3183.83,4289.36,4824.15,17881,,,,,,14.1136
4160,1422.85,19.9541,2509.42,4347.6,4832.65,17882,,,,,,19.9541
2112,765.638,15.9184,3116.53,1667.35,4828.51,17883,,,,,,15.9184
1344,553.596,13.692,2391.15,1850.34,4827.5,17884,,,,,,13.692
2112,789.863,15.9184,3821.74,1864.44,4831.05,17885,,,,,,15.9184
1600,622.028,14.5113,2983.12,1943.26,4830.13,17886,,,,,,14.5113
2432,850.061,16.6848,2283.8,1951.21,4828.19,17887,,,,,,16.6848
1664,652.199,14.7023,3371.88,2032.64,4826.93,17888,,,,,,14.7023
15040,3306.06,30.6255,2481.65,2188.92,4846.23,17889,,,,,,30.6255
5120,1433,21.3841,2500.36,2824.8,4833.18,17890,,,,,,21.3841
161152,15314.7,67.5169,3266.91,2974.59,4861.37,17891,,,,,,67.5169
6208,1629.42,22.8026,3362.34,3322.48,4834.81,17892,,,,,,22.8026
3520,1112.8,18.8733,2655.47,3462.74,4828.97,17893,,,,,,18.8733
5504,1479.94,21.9058,3813.47,3880.27,4831.91,17894,,,,,,21.9058
2624,904.023,17.1128,3213.88,3950.61,4831.61,17895,,,,,,17.1128
4416,1273.28,20.3553,2955.19,4060.03,4830.99,17896,,,,,,20.3553
5376,1474.61,21.7347,2949.86,4086.91,4831.31,17897,,,,,,21.7347
1344,565.255,13.692,3614.77,4152.25,4828.84,17898,,,,,,13.692
5440,1655.45,21.8206,3064.27,4329.36,4832.86,17899,,,,,,21.8206
1664,676.815,14.7023,3358.96,1414.64,4835.55,17900,,,,,,14.7023
1728,673.469,14.8884,2381.62,1443.4,4833.45,17901,,,,,,14.8884
2624,928.378,17.1128,3151.44,1584.08,4835.32,17902,,,,,,17.1128
7936,2000.27,24.7477,3291.09,1744.01,4837.45,17903,,,,,,24.7477
11968,2527.4,28.3797,3865.05,1747.08,4839.44,17904,,,,,,28.3797
2944,980.232,17.782,3074.52,1756.84,4835.8,17905,,,,,,17.782
1472,601.611,14.1136,2986.26,1985.36,4832.84,17906,,,,,,14.1136
4032,1187.47,19.7473,3780.86,2018.85,4834.42,17907,,,,,,19.7473
2112,772.204,15.9184,2645.02,2260.44,4832.75,17908,,,,,,15.9184
15744,3047.22,31.0961,2689.95,2537.25,4841.87,17909,,,,,,31.0961
16768,3147.15,31.7561,2507,2605.27,4840.84,17910,,,,,,31.7561
1536,616.748,14.3152,3987.12,2996.6,4834.1,17911,,,,,,14.3152
106944,13954.8,58.8915,2401.52,3353.48,4855.63,17912,,,,,,58.8915
1536,613.479,14.3152,3103.12,3710.6,4832.1,17913,,,,,,14.3152
3008,999.543,17.9099,3110.45,3769.49,4834.34,17914,,,,,,17.9099
2432,873.774,16.6848,2490.54,3832.26,4831.88,17915,,,,,,16.6848
8704,2041.85,25.5215,3619.96,3975.1,4838.87,17916,,,,,,25.5215
2240,939.421,16.2337,3894.84,4063.1,4837.22,17917,,,,,,16.2337
229312,23613.8,75.941,3930.14,4180.41,4864.42,17918,,,,,,75.941
4160,1214.32,19.9541,3211.39,4217.2,4835.05,17919,,,,,,19.9541
1792,793.315,15.07,3561.24,4359.25,4834.22,17920,,,,,,15.07
7552,2190.81,24.3419,3442.01,1461.95,4843.13,17921,,,,,,24.3419
100352,11555.8,57.6557,3455.6,1531.24,4863.79,17922,,,,,,57.6557
6016,1585.35,22.5651,3635.38,1782.12,4841.1,17923,,,,,,22.5651
1472,607.454,14.1136,3198.96,1829.89,4835.45,17924,,,,,,14.1136
4416,1391.34,20.3553,2481.85,1951.86,4840.84,17925,,,,,,20.3553
1920,726.815,15.4206,2516.29,1980.17,4836.4,17926,,,,,,15.4206
1920,840.768,15.4206,3640.56,2267.37,4842.4,17927,,,,,,15.4206
2560,881.601,16.9726,2512.36,2795.1,4837.93,17928,,,,,,16.9726
8320,1956.91,25.1406,3841.91,3153.9,4843.82,17929,,,,,,25.1406
5440,1469.64,21.8206,2787.8,3518.4,4839.03,17930,,,,,,21.8206
2112,795.325,15.9184,3446.71,3891.47,4841.23,17931,,,,,,15.9184
1536,709.666,14.3152,4055.62,3975.6,4833.43,17932,,,,,,14.3152
25088,4160.48,36.3208,2655.6,4088.61,4846.34,17933,,,,,,36.3208
2432,885.564,16.6848,2700.01,4127.94,4838.41,17934,,,,,,16.6848
15296,2985.45,30.7983,2548.21,4216.01,4847.28,17935,,,,,,30.7983
2368,980.897,16.5372,2964.69,4273.26,4835.69,17936,,,,,,16.5372
3008,1009.45,17.9099,2602.96,1587.78,4843.95,17937,,,,,,17.9099
2560,877.121,16.9726,3625.86,1665.4,4840.43,17938,,,,,,16.9726
1344,647.05,13.692,2688.86,1669.58,4843.69,17939,,,,,,13.692
1728,760.201,14.8884,2512.73,1733.62,4840.86,17940,,,,,,14.8884
2688,914.241,17.2508,2572.38,2045.1,4843.03,17941,,,,,,17.2508
3584,1111.02,18.987,2531.96,2403.75,4844.86,17942,,,,,,18.987
1408,580.498,13.906,3186.96,2464.19,4841.11,17943,,,,,,13.906
11264,2437.03,27.8119,2433.43,3151.85,4849.77,17944,,,,,,27.8119
1472,588.915,14.1136,2626.78,4062.23,4838.76,17945,,,,,,14.1136
1728,673.391,14.8884,3035.7,4146.51,4841.45,17946,,,,,,14.8884
148864,15906.5,65.7552,2417.86,4205.58,4874.1,17947,,,,,,65.7552
2112,760.36,15.9184,3841.5,4277.04,4841.36,17948,,,,,,15.9184
2176,778.125,16.0776,2473.43,4345.1,4841.52,17949,,,,,,16.0776
1856,699.755,15.2473,3874.54,1492.07,4845.69,17950,,,,,,15.2473
3392,1160.01,18.6417,3605.22,1565.22,4847.08,17951,,,,,,18.6417
4352,1280.12,20.2565,3148.49,1645.99,4849.99,17952,,,,,,20.2565
4032,1242.64,19.7473,2608.29,1677.64,4848.9,17953,,,,,,19.7473
4032,1340.35,19.7473,2538.77,1841.71,4846.42,17954,,,,,,19.7473
2048,753.77,15.7559,3691.71,1886.35,4844.06,17955,,,,,,15.7559
61184,7797.64,48.8892,3209.01,1941.18,4866.03,17956,,,,,,48.8892
5312,1434.94,21.6481,3894.86,2071.01,4847.65,17957,,,,,,21.6481
1472,595.688,14.1136,2308.7,2114.23,4842.41,17958,,,,,,14.1136
2752,932.7,17.3867,2862.68,2157.52,4845.82,17959,,,,,,17.3867
1344,553.49,13.692,2514.58,3006.91,4843.31,17960,,,,,,13.692
36032,5329.04,40.9792,2914.83,3309.65,4856.35,17961,,,,,,40.9792
29696,4766.82,38.4208,3020.96,3388.16,4858.36,17962,,,,,,38.4208
132224,13061.5,63.2078,3092.6,3534.26,4872.97,17963,,,,,,63.2078
1856,700.475,15.2473,2433.16,3786.69,4845.83,17964,,,,,,15.2473
1344,553.596,13.692,3731.15,3949.96,4843.12,17965,,,,,,13.692
5888,1586.2,22.4039,2651.39,3968.49,4847.63,17966,,,,,,22.4039
1408,583.687,13.906,3155.87,4029.28,4843.11,17967,,,,,,13.906
1728,667.521,14.8884,4056.29,4071.99,4844.71,17968,,,,,,14.8884
12352,2557.98,28.68,3675.35,4085.07,4850.93,17969,,,,,,28.68
3712,1135.18,19.2104,2533.92,4284.76,4848.59,17970,,,,,,19.2104
8896,2064.14,25.7078,2344.05,4305.32,4851.97,17971,,,,,,25.7078
1344,559.386,13.692,2898.38,4317.96,4844.26,17972,,,,,,13.692
3008,1139.96,17.9099,2542.87,4364.63,4848.12,17973,,,,,,17.9099
5696,1720.2,22.1577,2614.64,1556.95,4854.44,17974,,,,,,22.1577
2432,855.956,16.6848,3037.8,1600.16,4850.3,17975,,,,,,16.6848
99200,11013.9,57.4343,3390.63,1703.81,4871.15,17976,,,,,,57.4343
4608,1328.37,20.6461,3505.85,1762.38,4850.38,17977,,,,,,20.6461
9152,2149.45,25.9521,4034.37,1959.89,4852.11,17978,,,,,,25.9521
3072,1127.39,18.036,3452.87,2001.19,4853.01,17979,,,,,,18.036
5824,1551.7,22.3224,3045.95,2079.98,4854.89,17980,,,,,,22.3224
1600,634.513,14.5113,3314.16,2423.74,4847.89,17981,,,,,,14.5113
14016,2973.08,29.9141,3882.92,2697.97,4857.95,17982,,,,,,29.9141
2112,772.177,15.9184,2519.2,3831.59,4849.96,17983,,,,,,15.9184
1728,664.947,14.8884,2475.99,3850.51,4846.93,17984,,,,,,14.8884
11840,2476.94,28.2782,3632.49,3876.64,4855.26,17985,,,,,,28.2782
1344,553.518,13.692,3830.58,3903.86,4847.12,17986,,,,,,13.692
4096,1198.4,19.8512,2870.46,3949.17,4850.93,17987,,,,,,19.8512
1728,669.99,14.8884,3649.03,3970.95,4847.38,17988,,,,,,14.8884
2752,931.056,17.3867,3132.72,4028.03,4850.84,17989,,,,,,17.3867
1408,583.845,13.906,2467.14,4052.01,4849.84,17990,,,,,,13.906
1344,565.255,13.692,3779.53,4098.34,4849.6,17991,,,,,,13.692
4224,1447.42,20.0559,2981.38,4150.25,4848.51,17992,,,,,,20.0559
1536,625.402,14.3152,2478.46,1431.77,4852.93,17993,,,,,,14.3152
2368,846.503,16.5372,2386.52,1620.72,4852.12,17994,,,,,,16.5372
2432,851.94,16.6848,3171.17,1648.68,4855.25,17995,,,,,,16.6848
1408,589.741,13.906,2408.23,1686.74,4851.84,17996,,,,,,13.906
6976,1926.45,23.7066,3646.77,1760.09,4858.56,17997,,,,,,23.7066
1536,628.671,14.3152,3050.96,1766.44,4852.43,17998,,,,,,14.3152
10880,2478.43,27.4922,2982.34,1829.55,4861.78,17999,,,,,,27.4922
4800,1513.04,20.929,2702.1,1913.88,4854.77,18000,,,,,,20.929
1728,667.521,14.8884,2901.33,2539.84,4853.15,18001,,,,,,14.8884
5952,1590.03,22.4848,2900.42,2951.15,4858.5,18002,,,,,,22.4848
6080,1567.97,22.6448,2422.54,3299.65,4856.87,18003,,,,,,22.6448
4160,1223.69,19.9541,3514.22,3364.21,4854.99,18004,,,,,,19.9541
2496,852.556,16.8299,2420.6,3516.44,4852.26,18005,,,,,,16.8299
272256,20740.3,80.413,2582.98,3579,4887.94,18006,,,,,,80.413
8448,1995.4,25.2688,3082.02,3638.19,4856.75,18007,,,,,,25.2688
48768,6987.07,45.3293,3068.88,3749.88,4870.04,18008,,,,,,45.3293
2880,945.552,17.6522,2296.82,3976.17,4854.04,18009,,,,,,17.6522
3712,1144.7,19.2104,3144.61,3995.31,4856.03,18010,,,,,,19.2104
1984,756.37,15.5901,2368.5,4027.49,4851.96,18011,,,,,,15.5901
2560,891.408,16.9726,2387.26,4100.5,4854.43,18012,,,,,,16.9726
2240,807.679,16.2337,2808.56,4131.79,4855.05,18013,,,,,,16.2337
27136,4549.94,37.2834,2961.48,4181.07,4864.77,18014,,,,,,37.2834
1344,559.386,13.692,3034.96,4274.15,4854.17,18015,,,,,,13.692
8064,2470.11,24.88,3088.86,4281.8,4865.09,18016,,,,,,24.88
1920,718.267,15.4206,3088.82,4306.17,4852.93,18017,,,,,,15.4206
15808,3080.53,31.1382,3132.17,1522.34,4867.61,18018,,,,,,31.1382
2176,792.464,16.0776,3925.43,1525.81,4857.87,18019,,,,,,16.0776
28672,4601.56,37.974,3759.09,1598.16,4870.52,18020,,,,,,37.974
6592,2082.2,23.2634,3170.57,1609.16,4867.59,18021,,,,,,23.2634
2624,903.251,17.1128,2671.35,1633.93,4856.88,18022,,,,,,17.1128
1920,726.657,15.4206,3191.09,1701.9,4858.93,18023,,,,,,15.4206
46976,6351.78,44.7671,2291.2,1789.72,4871.5,18024,,,,,,44.7671
8192,1924.15,25.011,2445.68,1883.67,4860.68,18025,,,,,,25.011
2368,828.792,16.5372,2548.9,1917.48,4856.66,18026,,,,,,16.5372
8320,1980.62,25.1406,3526.03,1935.16,4863.89,18027,,,,,,25.1406
1536,648.799,14.3152,3921.29,2016.77,4856.1,18028,,,,,,14.3152
7680,2257.32,24.4787,3639.12,2144.47,4865.8,18029,,,,,,24.4787
1472,604.88,14.1136,2994.96,2189.36,4856.32,18030,,,,,,14.1136
306624,23083.5,83.6635,2431.3,2300.73,4903.55,18031,,,,,,83.6635
3136,993.005,18.1604,2489.49,2865.63,4859.26,18032,,,,,,18.1604
1408,589.688,13.906,3889.32,2899.65,4858.57,18033,,,,,,13.906
39552,5698.25,42.2724,2675.55,3183.88,4869.22,18034,,,,,,42.2724
5696,1543.79,22.1577,2821.56,3332.5,4860.1,18035,,,,,,22.1577
1536,616.748,14.3152,4022.79,3896.6,4858.1,18036,,,,,,14.3152
3200,1023.18,18.2831,2634.08,3909.34,4858.69,18037,,,,,,18.2831
