duan.Label-Analysis(4),,,,,,,,,,,,
Volume3d (?m^3) ,Area3d (?m^2) ,EqDiameter (?m) ,BaryCenterX (?m) ,BaryCenterY (?m) ,BaryCenterZ (?m) ,index,,,,,,
96192,11300.5,56.8478,2655.71,3878.1,6305.77,25933,,,,,,56.8478
8320,1980.52,25.1406,2341.17,4075.78,6287.95,25934,,,,,,25.1406
5504,1491.6,21.9058,2233.98,4294.5,6285.35,25935,,,,,,21.9058
3008,977.788,17.9099,3482.11,1528.89,6284.63,25936,,,,,,17.9099
2304,825.523,16.3868,2921.51,1883.77,6284.15,25937,,,,,,16.3868
1408,573.672,13.906,3114.23,2119.1,6282.57,25938,,,,,,13.906
1536,615.948,14.3152,4007.29,2467.94,6283.43,25939,,,,,,14.3152
2176,790.767,16.0776,2862.84,2838.99,6283.75,25940,,,,,,16.0776
55552,7134.52,47.3406,2578.4,3408.71,6300.25,25941,,,,,,47.3406
2048,729.952,15.7559,2504.96,3409.1,6284.93,25942,,,,,,15.7559
1344,562.601,13.692,2407.15,3586.34,6284.46,25943,,,,,,13.692
3136,1232.83,18.1604,2944.51,3708.49,6290.93,25944,,,,,,18.1604
1984,739.378,15.5901,3394.05,4025.3,6283.45,25945,,,,,,15.5901
3648,1385.6,19.0994,3815.8,4286.89,6286.72,25946,,,,,,19.0994
79936,9115.51,53.4459,2855.45,4356.32,6303.48,25947,,,,,,53.4459
3520,1093.15,18.8733,3464.63,4391.9,6287.37,25948,,,,,,18.8733
3264,1035.84,18.4042,3828.13,4448.51,6287.48,25949,,,,,,18.4042
1344,556.785,13.692,3571.53,4726.34,6284.65,25950,,,,,,13.692
1536,610.028,14.3152,3232.12,4730.94,6282.6,25951,,,,,,14.3152
1408,583.714,13.906,3918.77,1045.47,6288.57,25952,,,,,,13.906
1920,720.842,15.4206,3126.82,1479.77,6290.66,25953,,,,,,15.4206
487808,30872.9,97.6675,2568.95,1516.68,6329.42,25954,,,,,,97.6675
1408,571.333,13.906,3375.5,1690.74,6287.48,25955,,,,,,13.906
1920,721.456,15.4206,3380.42,1818.17,6289.86,25956,,,,,,15.4206
6784,1747.41,23.4871,3022.81,3368.05,6290.21,25957,,,,,,23.4871
4032,1402.7,19.7473,3278.83,3881.07,6292.65,25958,,,,,,19.7473
3200,1173.48,18.2831,2890.56,3910.3,6288.69,25959,,,,,,18.2831
2304,802.663,16.3868,3676.96,3917.77,6288.93,25960,,,,,,16.3868
2112,770.682,15.9184,2334.71,4225.53,6290.69,25961,,,,,,15.9184
2112,762.854,15.9184,3389.5,4400.8,6289.23,25962,,,,,,15.9184
2368,849.85,16.5372,3393.01,4658.78,6289.63,25963,,,,,,16.5372
1536,622.565,14.3152,3902.29,4753.1,6287.43,25964,,,,,,14.3152
3584,1092.97,18.987,2536.38,1265.32,6295.72,25965,,,,,,18.987
1792,685.234,15.07,2559.96,1378.39,6290.5,25966,,,,,,15.07
1344,559.36,13.692,2667.91,1427.86,6290.93,25967,,,,,,13.692
1472,592.341,14.1136,3019.83,1699.1,6291.45,25968,,,,,,14.1136
1728,660.852,14.8884,2567.25,1705.77,6290.93,25969,,,,,,14.8884
1536,621.872,14.3152,2599.79,1777.6,6292.43,25970,,,,,,14.3152
1408,575.35,13.906,2932.96,1790.92,6291.11,25971,,,,,,13.906
9088,2097.25,25.8915,3664.79,1791.24,6297.89,25972,,,,,,25.8915
2880,975.134,17.6522,3295.22,1856.44,6291.46,25973,,,,,,17.6522
1344,562.68,13.692,3277.24,1918.15,6291.5,25974,,,,,,13.692
1536,607.611,14.3152,3019.96,2746.77,6290.76,25975,,,,,,14.3152
6080,1587.92,22.6448,3494.16,3257.88,6298.72,25976,,,,,,22.6448
183808,15925.4,70.5432,3821.46,3822.28,6323.45,25977,,,,,,70.5432
4288,1270.9,20.1567,2457.28,4099.7,6292.84,25978,,,,,,20.1567
1664,721.536,14.7023,3877.11,4221.26,6296.78,25979,,,,,,14.7023
1728,658.252,14.8884,2938.36,4274.51,6290.93,25980,,,,,,14.8884
1536,756.88,14.3152,3224.46,4764.27,6293.93,25981,,,,,,14.3152
3200,1008.86,18.2831,3480.8,1233.9,6299.01,25982,,,,,,18.2831
76864,10300.4,52.7523,2617.68,1244.85,6316.57,25983,,,,,,52.7523
1728,673.259,14.8884,3420.29,1252.73,6296.41,25984,,,,,,14.8884
3712,1125.31,19.2104,3838.27,1411.59,6300.72,25985,,,,,,19.2104
2880,960.638,17.6522,3184.91,1667.19,6297.95,25986,,,,,,17.6522
1664,652.251,14.7023,2494.96,1981.56,6295.85,25987,,,,,,14.7023
2688,921.734,17.2508,3715.24,2021.58,6299.22,25988,,,,,,17.2508
2688,894.085,17.2508,2232.19,2069.39,6296.17,25989,,,,,,17.2508
1728,669.989,14.8884,3535.7,2813.03,6297.15,25990,,,,,,14.8884
1920,723.363,15.4206,3634.02,3359.37,6298.53,25991,,,,,,15.4206
2432,865.042,16.6848,3015.59,3470.37,6296.83,25992,,,,,,16.6848
2368,813.706,16.5372,2548.25,3505.59,6297.42,25993,,,,,,16.5372
2176,789.141,16.0776,3322.25,4033.22,6297.99,25994,,,,,,16.0776
10368,2388.55,27.054,3421.85,4337.6,6302.19,25995,,,,,,27.054
3648,1178.17,19.0994,3103.45,4356.58,6301.53,25996,,,,,,19.0994
182720,18533.8,70.4038,3321.74,4445.86,6327.54,25997,,,,,,70.4038
62720,7939,49.295,3191.34,4522.91,6317.44,25998,,,,,,49.295
48768,10201.4,45.3293,2451.13,4567.32,6320.69,25999,,,,,,45.3293
1728,676.736,14.8884,3565.62,4744.88,6295.38,26000,,,,,,14.8884
1472,675.911,14.1136,3067.13,1472.32,6303.11,26001,,,,,,14.1136
1728,673.336,14.8884,3140.29,1550.66,6300.86,26002,,,,,,14.8884
7552,1866.64,24.3419,3915.84,1607.37,6303.1,26003,,,,,,24.3419
2944,993.278,17.782,3011.39,1670.75,6302.32,26004,,,,,,17.782
2944,962.623,17.782,3040.78,1729.36,6301.37,26005,,,,,,17.782
1664,658.918,14.7023,2210.34,1734.95,6301.24,26006,,,,,,14.7023
2496,875.366,16.8299,3176.08,2074.9,6300.06,26007,,,,,,16.8299
1728,670.094,14.8884,2266.36,2206.21,6301.89,26008,,,,,,14.8884
3136,1016.64,18.1604,2940.75,3645.39,6300.56,26009,,,,,,18.1604
1728,664.147,14.8884,3295.1,3803.99,6299.67,26010,,,,,,14.8884
3648,1120.24,19.0994,2897.48,4267.1,6302.09,26011,,,,,,19.0994
3072,1008.04,18.036,3172.62,4307.94,6302.85,26012,,,,,,18.036
2304,822.975,16.3868,2515.85,4342.21,6302.6,26013,,,,,,16.3868
3584,1100.18,18.987,2366.6,4547.96,6301,26014,,,,,,18.987
1600,643.087,14.5113,3248.88,4734.46,6297.81,26015,,,,,,14.5113
2880,974.899,17.6522,3114.87,4766.13,6299.91,26016,,,,,,17.6522
1728,684.407,14.8884,3987.25,1027.84,6304.86,26017,,,,,,14.8884
12800,2679.17,29.0227,2888.84,1284.74,6311.17,26018,,,,,,29.0227
2240,814.427,16.2337,2646.5,1395.67,6303.62,26019,,,,,,16.2337
1664,643.035,14.7023,2787.42,1650.95,6303.7,26020,,,,,,14.7023
37184,5426.39,41.4113,3942.27,1787.25,6318.67,26021,,,,,,41.4113
3776,1147.38,19.3202,3912.72,2151.17,6305.51,26022,,,,,,19.3202
1664,655.572,14.7023,3500.34,2178.64,6304.01,26023,,,,,,14.7023
2560,878.869,16.9726,2941.56,2359.8,6304.43,26024,,,,,,16.9726
1536,719.602,14.3152,3048.12,2477.6,6307.26,26025,,,,,,14.3152
13504,2721.6,29.5453,2971.18,2919.99,6310.84,26026,,,,,,29.5453
1408,577.098,13.906,3951.68,3631.65,6303.3,26027,,,,,,13.906
403200,29119.1,91.6588,2345.67,4323.26,6349.67,26028,,,,,,91.6588
3200,1029.12,18.2831,3781.2,4350.14,6306.13,26029,,,,,,18.2831
113664,14895.6,60.1001,2449.63,4415.49,6327.8,26030,,,,,,60.1001
1856,696.539,15.2473,3425.99,4435.1,6303.21,26031,,,,,,15.2473
2560,1050.18,16.9726,2667.96,4551.9,6302.53,26032,,,,,,16.9726
2944,966.534,17.782,2747.39,4716.15,6304.93,26033,,,,,,17.782
14208,3200.42,30.05,2710.13,4740.85,6314.21,26034,,,,,,30.05
3008,1205.69,17.9099,3590.87,4774.51,6302.93,26035,,,,,,17.9099
1472,585.751,14.1136,3582.96,1179.1,6306.24,26036,,,,,,14.1136
11136,2430.43,27.7062,3732.86,1241.93,6315.9,26037,,,,,,27.7062
3072,996.299,18.036,3000.71,1259.69,6309.93,26038,,,,,,18.036
12608,2764.08,28.8768,3016.64,1329.62,6313.61,26039,,,,,,28.8768
3520,1123.97,18.8733,2980.56,1450.52,6316.31,26040,,,,,,18.8733
8704,2719.3,25.5215,3172.87,1499.4,6320.37,26041,,,,,,25.5215
2752,1082.63,17.3867,3219.89,1638.73,6317.91,26042,,,,,,17.3867
2688,893.26,17.2508,2905.15,1685.39,6310.07,26043,,,,,,17.2508
2944,1063.8,17.782,2250.52,1699.54,6313.8,26044,,,,,,17.782
2048,759.102,15.7559,2689.71,1699.73,6306.68,26045,,,,,,15.7559
71808,8504.57,51.5693,3769.65,1896.05,6327.84,26046,,,,,,51.5693
3072,1158.52,18.036,3175.62,2025.1,6307.93,26047,,,,,,18.036
17984,3497.3,32.5059,2549.32,2051.74,6317.86,26048,,,,,,32.5059
1920,862.493,15.4206,2592.82,2062.57,6311.33,26049,,,,,,15.4206
1536,610.931,14.3152,3300.46,2126.6,6307.26,26050,,,,,,14.3152
2560,1096.32,16.9726,3713.26,2176.4,6311.13,26051,,,,,,16.9726
5376,1434.35,21.7347,3966.58,2331.1,6310.69,26052,,,,,,21.7347
1472,601.453,14.1136,3379.83,2657.36,6306.58,26053,,,,,,14.1136
1792,681.965,15.07,2891.24,2791.96,6306.79,26054,,,,,,15.07
2176,952.012,16.0776,3029.9,3922.75,6307.75,26055,,,,,,16.0776
2560,886.206,16.9726,2530.76,4228.9,6309.23,26056,,,,,,16.9726
153472,14057.9,66.4268,3520.59,4390.49,6332.66,26057,,,,,,66.4268
3776,1149.05,19.3202,3468.58,4743.85,6311.27,26058,,,,,,19.3202
5504,1574.76,21.9058,3439.47,1789.38,6319.77,26059,,,,,,21.9058
2752,918.388,17.3867,3499.98,1845.34,6314.09,26060,,,,,,17.3867
1856,706.267,15.2473,2533.71,1962.14,6311.76,26061,,,,,,15.2473
1600,625.243,14.5113,2988.24,2218.94,6310.93,26062,,,,,,14.5113
51648,7015.45,46.2046,3592.24,2473.73,6327.58,26063,,,,,,46.2046
2240,792.515,16.2337,2593.36,2552.36,6313.56,26064,,,,,,16.2337
13504,2767.53,29.5453,2621.5,2977.93,6321.85,26065,,,,,,29.5453
2112,862.493,15.9184,2749.87,3963.71,6312.75,26066,,,,,,15.9184
1344,554.265,13.692,2401.24,4159.1,6310.74,26067,,,,,,13.692
1856,697.049,15.2473,3833.03,4249.72,6313,26068,,,,,,15.2473
28096,4864.84,37.718,3973.2,4328.52,6323.6,26069,,,,,,37.718
1600,628.721,14.5113,3302.48,4586.94,6312.21,26070,,,,,,14.5113
2048,756.984,15.7559,3504.71,4698.1,6313.06,26071,,,,,,15.7559
3264,1062.75,18.4042,3207.74,4754.63,6314.23,26072,,,,,,18.4042
3776,1144.36,19.3202,2473.4,1161.61,6318.19,26073,,,,,,19.3202
2560,876.884,16.9726,3239.46,1173,6316.33,26074,,,,,,16.9726
2432,852.582,16.6848,2350.54,1376.89,6319.46,26075,,,,,,16.6848
2240,1027.06,16.2337,2568.1,2013.39,6325.1,26076,,,,,,16.2337
15360,3374.06,30.8412,2950.01,2069.94,6325.91,26077,,,,,,30.8412
1792,700.398,15.07,3712.38,2093.67,6318.36,26078,,,,,,15.07
1792,688.58,15.07,2180.24,2340.67,6318.07,26079,,,,,,15.07
4608,1296.22,20.6461,3982.51,2750.21,6319.6,26080,,,,,,20.6461
4352,1267.58,20.2565,3680.66,2775.99,6319.81,26081,,,,,,20.2565
3648,1138.9,19.0994,3384.15,3449.21,6319.21,26082,,,,,,19.0994
25344,4172.65,36.444,2637.89,3458.38,6327.11,26083,,,,,,36.444
1600,634.486,14.5113,2355.76,3709.18,6317.17,26084,,,,,,14.5113
1664,652.278,14.7023,2727.57,3764.49,6316.93,26085,,,,,,14.7023
1728,742.516,14.8884,3909.18,3788.58,6316.56,26086,,,,,,14.8884
2048,751.037,15.7559,3292.33,3889.98,6315.81,26087,,,,,,15.7559
4416,1429.68,20.3553,2773.8,3949.83,6318.24,26088,,,,,,20.3553
3904,1169.6,19.5361,3913.38,4123.63,6319.39,26089,,,,,,19.5361
1600,631.964,14.5113,3798.48,4147.42,6317.49,26090,,,,,,14.5113
1728,673.311,14.8884,2896.59,4352.29,6314.49,26091,,,,,,14.8884
14976,2928.39,30.582,3132.03,4390.27,6322.95,26092,,,,,,30.582
1728,679.442,14.8884,2525.33,4424.14,6315.23,26093,,,,,,14.8884
1472,589.768,14.1136,2958.78,4445.89,6314.93,26094,,,,,,14.1136
20480,3634.82,33.9451,2570.07,4525.29,6324.44,26095,,,,,,33.9451
3904,1160.09,19.5361,3822.3,4585.27,6318.28,26096,,,,,,19.5361
1856,697.049,15.2473,2389.58,4689.03,6316.86,26097,,,,,,15.2473
1792,678.669,15.07,2955.24,1190.96,6320.5,26098,,,,,,15.07
1856,705.65,15.2473,3519.51,1316.21,6318.79,26099,,,,,,15.2473
10240,2270.22,26.9422,3263.61,1648.65,6328.36,26100,,,,,,26.9422
1600,642.982,14.5113,3121.68,1656.22,6318.13,26101,,,,,,14.5113
3200,1019.93,18.2831,3053.2,1675.5,6321.49,26102,,,,,,18.2831
4928,1385.83,21.1134,2918.23,1735.47,6324.02,26103,,,,,,21.1134
3200,1018.67,18.2831,3857.52,2089.74,6320.69,26104,,,,,,18.2831
2176,879.617,16.0776,2583.9,2098.51,6320.11,26105,,,,,,16.0776
31488,5257.68,39.1786,2756.82,2540.56,6332.96,26106,,,,,,39.1786
1856,712.214,15.2473,3112.89,3283.1,6320.31,26107,,,,,,15.2473
249792,20685.5,78.1376,3490.94,3614.92,6361.23,26108,,,,,,78.1376
2176,954.744,16.0776,2730.84,3731.34,6328.7,26109,,,,,,16.0776
3264,1185.43,18.4042,2823.66,3835.34,6320.66,26110,,,,,,18.4042
2048,756.986,15.7559,2931.83,3856.35,6322.43,26111,,,,,,15.7559
2816,926.19,17.5204,2730.41,4073.01,6320.75,26112,,,,,,17.5204
3136,1183.37,18.1604,2366.79,4149.06,6322.03,26113,,,,,,18.1604
3648,1127.91,19.0994,2508.64,4223.03,6321.74,26114,,,,,,19.0994
3584,1097.71,18.987,2936.46,4315.75,6321.86,26115,,,,,,18.987
1600,633.608,14.5113,3064.24,4707.74,6319.09,26116,,,,,,14.5113
4672,1358.49,20.7412,2528.76,4731.27,6324.25,26117,,,,,,20.7412
276544,22438,80.833,2307.62,1120.36,6356.11,26118,,,,,,80.833
2880,960.69,17.6522,2382.96,1196.97,6325.78,26119,,,,,,17.6522
1408,567.908,13.906,2955.14,1222.56,6323.11,26120,,,,,,13.906
2432,867.615,16.6848,2763.27,1366.47,6324.19,26121,,,,,,16.6848
19008,3463.01,33.1115,2657.35,1469,6332.09,26122,,,,,,33.1115
2432,949.411,16.6848,3433.48,1482.89,6325.88,26123,,,,,,16.6848
1792,688.634,15.07,2566.24,1716.39,6324.93,26124,,,,,,15.07
20992,3685.12,34.2257,3296.35,1964.09,6337.11,26125,,,,,,34.2257
5248,1422.24,21.5608,2882.47,2242.37,6327.03,26126,,,,,,21.5608
1536,603.595,14.3152,3186.79,2274.94,6323.1,26127,,,,,,14.3152
4544,1308.06,20.5501,2893.04,2442.37,6329.52,26128,,,,,,20.5501
27136,4499.17,37.2834,2965.14,2714.67,6338.27,26129,,,,,,37.2834
48000,6442.95,45.0901,4005.08,3376.19,6340.01,26130,,,,,,45.0901
1344,559.36,13.692,3358,3402.72,6322.17,26131,,,,,,13.692
1472,591.516,14.1136,3607.48,3499.62,6322.76,26132,,,,,,14.1136
2048,756.984,15.7559,3550.58,3660.98,6324.18,26133,,,,,,15.7559
66624,8179.48,50.2972,2862.04,4099.41,6341.04,26134,,,,,,50.2972
2304,817.976,16.3868,3868.51,4110.1,6326.15,26135,,,,,,16.3868
7936,1897.78,24.7477,2722.47,4356.36,6328.64,26136,,,,,,24.7477
1920,712.214,15.4206,3129.09,4496.7,6324.93,26137,,,,,,15.4206
1408,580.498,13.906,2914.05,4726.38,6324.93,26138,,,,,,13.906
2112,771.43,15.9184,2963.68,1292.8,6329.96,26139,,,,,,15.9184
12864,2613.96,29.0709,3322.62,1383.34,6336.01,26140,,,,,,29.0709
1856,706.239,15.2473,3329.3,1428.07,6328.17,26141,,,,,,15.2473
2240,900.087,16.2337,3488.1,1551.56,6327.96,26142,,,,,,16.2337
1728,669.989,14.8884,3072.44,2234.66,6329.75,26143,,,,,,14.8884
12672,3030.97,28.9256,3764.65,2308.05,6338.89,26144,,,,,,28.9256
3264,1031.16,18.4042,3403.82,2412.91,6328.58,26145,,,,,,18.4042
96192,11443.8,56.8478,3136.36,2522.25,6352.25,26146,,,,,,56.8478
120320,15019.2,61.251,3626.63,2959.49,6357.73,26147,,,,,,61.251
3712,1123.41,19.2104,3799.03,3117.1,6328.03,26148,,,,,,19.2104
1664,646.382,14.7023,2355.88,3217.1,6328.47,26149,,,,,,14.7023
37440,5413.5,41.5062,2466.08,3522.4,6341.2,26150,,,,,,41.5062
3648,1108.65,19.0994,2571.73,3898.33,6328.69,26151,,,,,,19.0994
1728,670.815,14.8884,2333.62,3919.1,6329.89,26152,,,,,,14.8884
3968,1172.12,19.6422,3438.57,4187.55,6328.74,26153,,,,,,19.6422
1472,600.732,14.1136,3835.48,4206.41,6330.24,26154,,,,,,14.1136
5056,1401.87,21.2946,3908.53,4214.14,6330.68,26155,,,,,,21.2946
1984,732.684,15.5901,3249.54,4230.33,6326.93,26156,,,,,,15.5901
1792,832.034,15.07,3165.67,4337.82,6328.5,26157,,,,,,15.07
2304,813.838,16.3868,2906.62,4403.88,6328.71,26158,,,,,,16.3868
1984,745.143,15.5901,3944.25,4408.39,6326.54,26159,,,,,,15.5901
3968,1483.51,19.6422,3155.15,4411.88,6336.93,26160,,,,,,19.6422
3456,1186.87,18.7582,3886.81,4744.73,6333.38,26161,,,,,,18.7582
1984,730.778,15.5901,3466.96,1211.36,6334.67,26162,,,,,,15.5901
2688,896.607,17.2508,3181.62,1272.53,6332.26,26163,,,,,,17.2508
1984,739.169,15.5901,2909.41,1361.3,6333.25,26164,,,,,,15.5901
1664,706.503,14.7023,2630.34,1534.95,6336.01,26165,,,,,,14.7023
1408,582.836,13.906,3161.32,1597.47,6331.3,26166,,,,,,13.906
61056,7594.29,48.8551,3776.52,1784.99,6350.51,26167,,,,,,48.8551
6720,1702.26,23.413,3383.11,1856.17,6337.64,26168,,,,,,23.413
1408,599.598,13.906,3551.5,2714.38,6333.48,26169,,,,,,13.906
77888,9559.15,52.9855,3464.25,2800.3,6355.67,26170,,,,,,52.9855
26496,4401.05,36.988,3920.24,2883.3,6343.38,26171,,,,,,36.988
1408,574.576,13.906,3027.87,3386.56,6331.66,26172,,,,,,13.906
1728,666.642,14.8884,3614.81,3667.25,6334.19,26173,,,,,,14.8884
12224,2588.62,28.5806,3544.42,3882.58,6340.27,26174,,,,,,28.5806
1472,601.558,14.1136,2428.35,4058.06,6330.76,26175,,,,,,14.1136
3584,1117.79,18.987,3102.53,4109.96,6335.29,26176,,,,,,18.987
2368,1008.92,16.5372,3258.52,4213.16,6338.17,26177,,,,,,16.5372
120000,11927.2,61.1966,3426.98,4282.36,6355.32,26178,,,,,,61.1966
3584,1110.17,18.987,3118.24,4320.03,6333.65,26179,,,,,,18.987
1344,550.065,13.692,3898.96,4422.72,6330.55,26180,,,,,,13.692
1984,742.674,15.5901,3915.73,4424.78,6333.9,26181,,,,,,15.5901
2112,751.065,15.9184,2912.9,4457.28,6333.11,26182,,,,,,15.9184
1984,736.005,15.5901,2731.47,1038.72,6338.16,26183,,,,,,15.5901
10304,2253,26.9983,2951.95,1248.94,6343.23,26184,,,,,,26.9983
2752,974.23,17.3867,2471.51,1264.5,6336.7,26185,,,,,,17.3867
4224,1247.78,20.0559,2914.59,1708.74,6338.63,26186,,,,,,20.0559
1472,588.915,14.1136,2602.09,1758.93,6335.11,26187,,,,,,14.1136
8576,2209.79,25.3958,3355.7,1827.85,6340.07,26188,,,,,,25.3958
124352,12242.3,61.9277,2680.12,1823.9,6362.96,26189,,,,,,61.9277
28736,5229.61,38.0022,2406.73,1884.43,6347.54,26190,,,,,,38.0022
1728,666.589,14.8884,2533.92,3530.07,6334.93,26191,,,,,,14.8884
3904,1190.5,19.5361,3414.69,3598.05,6338.54,26192,,,,,,19.5361
28544,4484.75,37.9174,4056.58,3935.47,6346.67,26193,,,,,,37.9174
2240,804.411,16.2337,3831.99,4024.93,6335.85,26194,,,,,,16.2337
11392,2427.26,27.9169,3378.84,4071.53,6343.49,26195,,,,,,27.9169
5888,1583.36,22.4039,2844.91,4239.8,6339.67,26196,,,,,,22.4039
2496,948.715,16.8299,3440.8,4388.03,6335.96,26197,,,,,,16.8299
38144,5523.96,41.7647,3101.73,4425.64,6351.97,26198,,,,,,41.7647
25920,4235.78,36.718,2728.12,4498.61,6348.64,26199,,,,,,36.718
1536,619.296,14.3152,2660.62,4538.1,6334.43,26200,,,,,,14.3152
193280,16905.6,71.7347,3950.72,1105.03,6371.94,26201,,,,,,71.7347
384512,28496.1,90.2202,2706.23,1128.78,6385.23,26202,,,,,,90.2202
265408,20840.2,79.7331,2218.4,1361.1,6378.31,26203,,,,,,79.7331
1856,708.814,15.2473,2668.2,1372.07,6339.48,26204,,,,,,15.2473
1344,554.237,13.692,3402.77,1375.1,6341.22,26205,,,,,,13.692
3008,993.62,17.9099,3093.25,1384.89,6343.7,26206,,,,,,17.9099
32640,5030.61,39.6507,2578.84,1657.02,6352,26207,,,,,,39.6507
2304,798.463,16.3868,3592.4,1669.44,6341.49,26208,,,,,,16.3868
5952,1750.81,22.4848,2857.58,1695.49,6345.3,26209,,,,,,22.4848
2496,846.714,16.8299,3124.29,1705.56,6341.7,26210,,,,,,16.8299
6656,1742.27,23.3384,3407.46,1825.91,6345.05,26211,,,,,,23.3384
1344,553.49,13.692,2510.77,1891.48,6339.69,26212,,,,,,13.692
3328,1187.28,18.5237,2559.49,1962.56,6342.01,26213,,,,,,18.5237
1728,673.978,14.8884,2756.44,2077.33,6341.6,26214,,,,,,14.8884
2304,814.452,16.3868,2572.96,2116.21,6340.82,26215,,,,,,16.3868
2368,844.008,16.5372,3531.17,2238.35,6342.07,26216,,,,,,16.5372
8192,2485.68,25.011,3533.99,2264.2,6352.06,26217,,,,,,25.011
8192,1922.13,25.011,2341.68,2401.23,6344.84,26218,,,,,,25.011
5248,1426.47,21.5608,3227.1,2811.35,6343.81,26219,,,,,,21.5608
4992,1396.67,21.2044,3108.65,4356.33,6342.16,26220,,,,,,21.2044
4672,1501.67,20.7412,3452,4451.54,6339.75,26221,,,,,,20.7412
1536,613.348,14.3152,2921.29,4789.94,6339.76,26222,,,,,,14.3152
2496,1002.17,16.8299,4000.08,1021.15,6348.26,26223,,,,,,16.8299
1600,637.035,14.5113,2334.48,1272.38,6345.17,26224,,,,,,14.5113
70464,8424.28,51.2456,3482.69,1574.53,6360.94,26225,,,,,,51.2456
6016,1611.45,22.5651,2573.34,2062.8,6348.97,26226,,,,,,22.5651
3840,1157.09,19.4287,2514.62,2497.57,6344.46,26227,,,,,,19.4287
13248,2888.53,29.3574,2645.24,3426.99,6353.68,26228,,,,,,29.3574
1664,664.763,14.7023,3947.26,3625.1,6343.09,26229,,,,,,14.7023
1536,613.348,14.3152,2787.29,3745.44,6343.43,26230,,,,,,14.3152
11200,2390.04,27.7592,3204.76,3775.7,6351.85,26231,,,,,,27.7592
9728,2584.96,26.4855,2429.27,3971.23,6352.43,26232,,,,,,26.4855
4032,1533.2,19.7473,2250.45,4089.77,6349.79,26233,,,,,,19.7473
4160,1243.97,19.9541,3690.59,4170.49,6346.38,26234,,,,,,19.9541
1792,694.423,15.07,3788.53,4240.39,6344.22,26235,,,,,,15.07
1792,679.285,15.07,3527.53,4435.67,6343.22,26236,,,,,,15.07
3200,1343.4,18.2831,3509.6,4765.66,6349.41,26237,,,,,,18.2831
1472,613.295,14.1136,3857.57,4782.23,6345.89,26238,,,,,,14.1136
3840,1175.26,19.4287,2435.02,1027.77,6351.73,26239,,,,,,19.4287
1856,700.292,15.2473,3037.03,1133.59,6349.28,26240,,,,,,15.2473
3072,1025.7,18.036,3106.37,1435.1,6349.43,26241,,,,,,18.036
1600,621.438,14.5113,3574.96,1679.1,6347.25,26242,,,,,,14.5113
1856,742.057,15.2473,2942.13,1732.62,6348.17,26243,,,,,,15.2473
1792,788.167,15.07,2539.24,1743.1,6352.65,26244,,,,,,15.07
3008,973.282,17.9099,3616.49,1857.74,6351.1,26245,,,,,,17.9099
1856,748.411,15.2473,3169.99,2113.59,6347.35,26246,,,,,,15.2473
1920,727.38,15.4206,3017.89,3324.44,6350,26247,,,,,,15.4206
85248,9723.04,54.6045,3874.2,3705.12,6373.8,26248,,,,,,54.6045
15232,3393.46,30.7553,2719.88,4024.53,6357.02,26249,,,,,,30.7553
1408,595.794,13.906,3850.96,4186.74,6347.84,26250,,,,,,13.906
10112,2235.51,26.8295,3633.92,4196.87,6354.93,26251,,,,,,26.8295
1664,669.112,14.7023,2438.19,4299.87,6346.16,26252,,,,,,14.7023
1472,714.737,14.1136,3449.39,4420.49,6351.97,26253,,,,,,14.1136
5056,1650.68,21.2946,3458.65,4789.43,6353.21,26254,,,,,,21.2946
5952,1576.13,22.4848,2865.49,1026.76,6355.23,26255,,,,,,22.4848
1664,673.258,14.7023,2676.8,1533.1,6353.09,26256,,,,,,14.7023
180352,15864.8,70.0983,3247.38,1667.19,6383.24,26257,,,,,,70.0983
6400,2000.19,23.0353,3523.48,1758.26,6357.85,26258,,,,,,23.0353
1344,553.491,13.692,2587.72,1856.25,6351.69,26259,,,,,,13.692
1792,694.422,15.07,2606.38,2193.96,6354.36,26260,,,,,,15.07
16320,3104.53,31.4708,2861.62,2491.79,6362.48,26261,,,,,,31.4708
1344,568.551,13.692,2636.29,2655.86,6349.41,26262,,,,,,13.692
24128,4041.19,35.8515,3111.61,3478.75,6361.72,26263,,,,,,35.8515
1664,652.251,14.7023,3900.49,3930.33,6353.7,26264,,,,,,14.7023
2112,859.173,15.9184,4073.99,4088.44,6352.14,26265,,,,,,15.9184
34432,5109.71,40.3634,3961.57,4165.85,6364.15,26266,,,,,,40.3634
5312,1414.78,21.6481,3566.57,4490.86,6354.93,26267,,,,,,21.6481
1344,556.76,13.692,3886.39,1245.96,6354.55,26268,,,,,,13.692
3648,1165.42,19.0994,2850.75,1273.98,6359,26269,,,,,,19.0994
1984,738.368,15.5901,3816.89,1455.75,6355.45,26270,,,,,,15.5901
6464,1663.54,23.1118,3116.1,1477.88,6359.21,26271,,,,,,23.1118
1792,691.822,15.07,3591.96,1703.82,6358.22,26272,,,,,,15.07
1408,620.018,13.906,2555.5,1763.65,6356.2,26273,,,,,,13.906
1408,574.576,13.906,3400.41,1894.19,6354.2,26274,,,,,,13.906
2496,846.714,16.8299,2599.98,2057.56,6357.09,26275,,,,,,16.8299
144640,17221.6,65.1273,3275.63,2221.02,6386.15,26276,,,,,,65.1273
13760,2897.62,29.7308,2853.28,3742.51,6365.85,26277,,,,,,29.7308
3520,1232.18,18.8733,2278.01,4058.88,6363.66,26278,,,,,,18.8733
